unit_id,time_cycle,wear_value,temperature,wear_clean,temp_clean,is_outlier,wear_norm,temp_norm,rul
1,151,0.15905,36.341,0.15905,36.341,False,0.13914595052319603,0.1584489187173751,123.0
1,152,0.16391,36.53,0.16391,36.53,False,0.14404524284763806,0.16408650260999255,122.0
1,153,0.16869,36.526,0.16869,36.526,False,0.1488638883848465,0.16396718866517532,121.0
1,154,0.17089,36.63,0.17089,36.63,False,0.15108167503377085,0.1670693512304251,120.0
1,155,0.17268,36.662,0.17268,36.662,False,0.15288614689812297,0.16802386278896342,119.0
1,156,0.16901,37.02,0.16901,37.02,False,0.14918647553378092,0.17870246085011193,118.0
1,157,0.17797,36.472,0.17797,36.472,False,0.15821891570394564,0.1623564504101417,117.0
1,158,0.1742,36.99,0.1742,36.99,False,0.15441843585556161,0.17780760626398212,116.0
1,159,0.17351,36.888,0.17351,36.888,False,0.1537228573156717,0.17476510067114084,115.0
1,160,0.18333,36.806,0.18333,36.806,False,0.16362225044859777,0.17231916480238618,114.0
1,161,0.18302,36.521,0.18302,36.521,False,0.1633097441480675,0.1638180462341536,113.0
1,162,0.19257,37.083,0.19257,37.083,False,0.17293695437408013,0.18058165548098426,112.0
1,163,0.19118,37.238,0.19118,37.238,False,0.17153571644589607,0.1852050708426547,111.0
1,164,0.19592,37.131,0.19592,37.131,False,0.17631403858948771,0.18201342281879193,110.0
1,165,0.19387,37.285,0.19387,37.285,False,0.17424746466662636,0.1866070096942579,109.0
1,166,0.19915,37.518,0.19915,37.518,False,0.17957015262404485,0.19355704697986575,108.0
1,167,0.1964,37.095,0.1964,37.095,False,0.17679791931288938,0.18093959731543618,107.0
1,168,0.20644,37.037,0.20644,37.037,False,0.1869190911107079,0.17920954511558532,106.0
1,169,0.21002,37.461,0.21002,37.461,False,0.1905280348394121,0.19185682326621917,105.0
1,170,0.20651,37.309,0.20651,37.309,False,0.1869896570495373,0.1873228933631617,104.0
1,171,0.20917,37.757,0.20917,37.757,False,0.18967116272505494,0.20068605518269939,103.0
1,172,0.21533,37.734,0.21533,37.734,False,0.1958809653420432,0.2,102.0
1,173,0.21554,37.351,0.21554,37.351,False,0.19609266315853144,0.18857568978374342,101.0
1,174,0.21478,37.555,0.21478,37.555,False,0.1953265186798121,0.19466070096942575,100.0
1,175,0.22302,37.816,0.22302,37.816,False,0.2036331377648743,0.2024459358687547,99.0
1,176,0.22821,38.008,0.22821,38.008,False,0.208865098086655,0.20817300521998514,98.0
1,177,0.22763,38.356,0.22763,38.356,False,0.2082804088792113,0.21855331841909026,97.0
1,178,0.23222,37.914,0.23222,37.914,False,0.21290751829673987,0.20536912751677855,96.0
1,179,0.24128,38.435,0.24128,38.435,False,0.2220407669509466,0.22090976882923194,95.0
1,180,0.2444,38.24,0.2444,38.24,False,0.22518599165305755,0.21509321401938855,94.0
1,181,0.24439,37.972,0.24439,37.972,False,0.22517591080465332,0.2070991797166294,93.0
1,182,0.24703,38.288,0.24703,38.288,False,0.22783725478336259,0.216524981357196,92.0
1,183,0.24194,38.416,0.24194,38.416,False,0.2227061029456239,0.2203430275913496,91.0
1,184,0.24365,37.864,0.24365,37.864,False,0.22442992802274242,0.20387770320656215,90.0
1,185,0.25592,38.625,0.25592,38.625,False,0.23679912901469788,0.22657718120805365,89.0
1,186,0.262,38.79,0.262,38.79,False,0.24292828484445253,0.23149888143176728,88.0
1,187,0.26773,38.906,0.26773,38.906,False,0.24870461098006014,0.23495898583146899,87.0
1,188,0.26507,38.693,0.26507,38.693,False,0.24602310530454244,0.2286055182699477,86.0
1,189,0.2683,38.837,0.2683,38.837,False,0.24927921933909958,0.23290082028337067,85.0
1,190,0.26894,38.86,0.26894,38.86,False,0.24992439363696853,0.23358687546607004,84.0
1,191,0.27695,39.019,0.27695,39.019,False,0.25799915320873407,0.2383296047725577,83.0
1,192,0.28244,38.592,0.28244,38.592,False,0.26353353898264087,0.22559284116331088,82.0
1,193,0.28182,39.048,0.28182,39.048,False,0.26290852638158035,0.23919463087248324,81.0
1,194,0.28937,39.284,0.28937,39.284,False,0.2705195669267526,0.2462341536167039,80.0
1,195,0.29505,39.658,0.29505,39.658,False,0.27624548882033917,0.25739000745712154,79.0
1,196,0.2994,39.386,0.2994,39.386,False,0.2806306578761669,0.24927665920954517,78.0
1,197,0.29614,39.104,0.29614,39.104,False,0.2773443012963972,0.24086502609992536,77.0
1,198,0.30914,39.87,0.30914,39.87,False,0.2904494042218594,0.26371364653243834,76.0
1,199,0.31769,39.677,0.31769,39.677,False,0.2990685296074518,0.2579567486950037,75.0
1,200,0.31492,39.832,0.31492,39.832,False,0.29627613459948793,0.2625801640566741,74.0
1,201,0.32902,40.11,0.32902,40.11,False,0.31049013084941235,0.27087248322147645,73.0
1,202,0.3318,40.181,0.3318,40.181,False,0.3132926067057804,0.27299030574198346,72.0
1,203,0.33506,40.423,0.33506,40.423,False,0.3165789632855502,0.2802087994034303,71.0
1,204,0.33604,40.034,0.33604,40.034,False,0.3175668864291619,0.2686055182699477,70.0
1,205,0.33932,40.607,0.33932,40.607,False,0.3208734047057401,0.285697240865026,69.0
1,206,0.34901,40.431,0.34901,40.431,False,0.33064174680941155,0.28044742729306477,68.0
1,207,0.34931,40.178,0.34931,40.178,False,0.3309441722615376,0.2729008202833705,67.0
1,208,0.36173,40.97,0.36173,40.97,False,0.3434645859795561,0.296524981357196,66.0
1,209,0.36077,40.812,0.36077,40.812,False,0.3424968245327527,0.29181208053691265,65.0
1,210,0.35809,40.616,0.35809,40.616,False,0.3397951571604267,0.28596569724086496,64.0
1,211,0.37766,41.332,0.37766,41.332,False,0.3595233774874494,0.30732289336316176,63.0
1,212,0.37928,41.168,0.37928,41.168,False,0.3611564749289301,0.30243102162565244,62.0
1,213,0.38688,41.278,0.38688,41.278,False,0.3688179197161234,0.30571215510812816,61.0
1,214,0.38287,41.247,0.38287,41.247,False,0.3647754995060385,0.30478747203579415,60.0
1,215,0.39707,41.779,0.39707,41.779,False,0.3790903042400049,0.3206562266964952,59.0
1,216,0.39573,41.501,0.39573,41.501,False,0.3777394705538419,0.31236390753169263,58.0
1,217,0.40733,41.555,0.40733,41.555,False,0.3894332547027159,0.3139746457867263,57.0
1,218,0.41582,42.108,0.41582,42.108,False,0.3979918949978831,0.330469798657718,56.0
1,219,0.41905,42.439,0.41905,42.439,False,0.40124800903244023,0.3403430275913497,55.0
1,220,0.42538,42.075,0.42538,42.075,False,0.4076291860722999,0.3294854586129754,54.0
1,221,0.43132,42.129,0.43132,42.129,False,0.4136172100243957,0.33109619686800884,53.0
1,222,0.43765,42.142,0.43765,42.142,False,0.4199983870642554,0.3314839671886652,52.0
1,223,0.44591,42.619,0.44591,42.619,False,0.42832516784612595,0.3457121551081282,51.0
1,224,0.44444,42.555,0.44444,42.555,False,0.42684328313070835,0.3438031319910514,50.0
1,225,0.46076,43.03,0.46076,43.03,False,0.44329522772636554,0.3579716629381059,49.0
1,226,0.47254,43.352,0.47254,43.352,False,0.45517046714651516,0.3675764354958984,48.0
1,227,0.4725,43.033,0.4725,43.033,False,0.4551301437528983,0.3580611483967188,47.0
1,228,0.48467,43.334,0.48467,43.334,False,0.4673985362608118,0.36703952274422075,46.0
1,229,0.48495,43.924,0.48495,43.924,False,0.46768080001612944,0.38463832960477246,45.0
1,230,0.49625,43.567,0.49625,43.567,False,0.4790721587128774,0.3739895600298284,44.0
1,231,0.49648,43.868,0.49648,43.868,False,0.47930401822617397,0.38296793437733034,43.0
1,232,0.50919,43.977,0.50919,43.977,False,0.4921167765479144,0.38621923937360164,42.0
1,233,0.52504,44.119,0.52504,44.119,False,0.5080949212685739,0.3904548844146159,41.0
1,234,0.52964,44.717,0.52964,44.717,False,0.5127321115345068,0.4082923191648023,40.0
1,235,0.52779,44.21,0.52779,44.21,False,0.5108671545797294,0.39316927665920953,39.0
1,236,0.54244,44.651,0.54244,44.651,False,0.5256355974918849,0.406323639075317,38.0
1,237,0.55445,44.735,0.55445,44.735,False,0.5377426964253312,0.40882923191648013,37.0
1,238,0.56075,44.928,0.56075,44.928,False,0.5440936309199782,0.41458612975391484,36.0
1,239,0.57084,45.344,0.57084,45.344,False,0.5542652069598177,0.4269947800149142,35.0
1,240,0.58491,45.815,0.58491,45.815,False,0.5684489606645297,0.44104399701715125,34.0
1,241,0.59305,45.605,0.59305,45.605,False,0.5766547712655498,0.43478001491424295,33.0
1,242,0.59976,46.399,0.59976,46.399,False,0.583419020544769,0.4584638329604772,32.0
1,243,0.61332,46.128,0.61332,46.128,False,0.5970886509808666,0.4503803131991051,31.0
1,244,0.62524,46.396,0.62524,46.396,False,0.609105022278675,0.45837434750186423,30.0
1,245,0.62605,46.77,0.62605,46.77,False,0.6099215709994154,0.4695302013422819,29.0
1,246,0.63347,46.268,0.63347,46.268,False,0.617401560515333,0.4545563012677106,28.0
1,247,0.65262,47.069,0.65262,47.069,False,0.6367063852093793,0.4784489187173751,27.0
1,248,0.65969,47.144,0.65969,47.144,False,0.6438335450311499,0.48068605518269936,26.0
1,249,0.66872,47.319,0.66872,47.319,False,0.652936551140144,0.48590604026845635,25.0
1,250,0.67784,47.531,0.67784,47.531,False,0.662130284884776,0.4922296793437732,24.0
1,251,0.68955,47.694,0.68955,47.694,False,0.6739349583660962,0.4970917225950783,23.0
1,252,0.70006,47.586,0.70006,47.586,False,0.6845299300389122,0.49387024608501107,22.0
1,253,0.7162,48.513,0.7162,48.513,False,0.7008004193632936,0.5215212527964205,21.0
1,254,0.72454,48.662,0.72454,48.662,False,0.7092078469323978,0.525965697240865,20.0
1,255,0.73758,48.751,0.73758,48.751,False,0.7223532732514769,0.5286204325130498,19.0
1,256,0.74616,49.186,0.74616,49.186,False,0.731002641182282,0.5415958240119313,18.0
1,257,0.76112,49.812,0.76112,49.812,False,0.7460835903949677,0.5602684563758388,17.0
1,258,0.77898,49.975,0.77898,49.975,False,0.7640879856448719,0.5651304996271439,16.0
1,259,0.78187,49.738,0.78187,49.738,False,0.7670013508336861,0.5580611483967187,15.0
1,260,0.79353,50.158,0.79353,50.158,False,0.7787556200729854,0.5705891126025354,14.0
1,261,0.79941,50.137,0.79941,50.137,False,0.784683158934656,0.5699627143922446,13.0
1,262,0.8222,50.415,0.8222,50.415,False,0.8076574124478317,0.5782550335570469,12.0
1,263,0.8399,50.874,0.8399,50.874,False,0.8255005141232686,0.5919463087248322,11.0
1,264,0.85128,51.904,0.85128,51.1625,True,0.8369725196072503,0.6005518269947799,10.0
1,265,0.85749,51.451,0.85749,51.451,False,0.8432327264662595,0.6091573452647278,9.0
1,266,0.87627,51.765,0.87627,51.765,False,0.8621645597693502,0.6185234899328859,8.0
1,267,0.89513,52.514,0.89513,52.514,False,0.8811770398596747,0.6408650260999255,7.0
1,268,0.90962,52.46,0.90962,52.46,False,0.8957841891973629,0.6392542878448918,6.0
1,269,0.93095,52.711,0.93095,52.711,False,0.9172866388435252,0.6467412378821773,5.0
1,270,0.93201,53.122,0.93201,53.122,False,0.9183552087743705,0.659000745712155,4.0
1,271,0.95169,53.609,0.95169,53.609,False,0.9381943184338395,0.6735272184936614,3.0
1,272,0.97309,53.949,0.95169,53.949,True,0.9381943184338395,0.6836689038031318,2.0
1,273,0.98292,54.066,0.9673050000000001,54.066,True,0.9539355632170006,0.687158836689038,1.0
1,274,1.00079,54.507,0.97309,54.507,True,0.9597673340188311,0.7003131991051452,0.0
2,0,0.07073,33.765,0.07073,33.765,False,0.05011189741728665,0.08161073825503357,125.0
2,1,0.07564,33.889,0.07564,33.889,False,0.055061593983749685,0.08530947054436995,125.0
2,2,0.0628,33.399,0.0628,33.399,False,0.042117784632754694,0.07069351230425058,125.0
2,3,0.06358,33.553,0.06358,33.553,False,0.04290409080828243,0.07528709917971654,125.0
2,4,0.07125,34.18,0.07125,34.18,False,0.05063610153430513,0.09398956002982846,125.0
2,5,0.0726,33.839,0.0726,33.839,False,0.051997016068872366,0.08381804623415356,125.0
2,6,0.07473,33.502,0.07473,33.502,False,0.05414423677896733,0.07376584638329611,125.0
2,7,0.07248,34.034,0.07248,34.034,False,0.05187604588802195,0.08963460104399697,125.0
2,8,0.06574,33.914,0.06574,33.914,False,0.04508155406359001,0.08605518269947804,125.0
2,9,0.07313,33.815,0.07313,33.815,False,0.052531301034295055,0.08310216256524973,125.0
2,10,0.07443,34.39,0.07443,34.39,False,0.05384181132684127,0.10025354213273677,125.0
2,11,0.07276,33.937,0.07276,33.937,False,0.0521583096433396,0.0867412378821774,125.0
2,12,0.07032,33.647,0.07032,33.647,False,0.04969858263271437,0.07809097688292313,125.0
2,13,0.07561,33.798,0.07561,33.798,False,0.055031351438537074,0.08259507829977633,125.0
2,14,0.07271,33.791,0.07271,33.791,False,0.052107905401318586,0.08238627889634591,125.0
2,15,0.07447,34.004,0.07447,34.004,False,0.05388213472045808,0.08873974645786718,125.0
2,16,0.07684,33.903,0.07684,33.903,False,0.05627129579225389,0.08572706935123037,125.0
2,17,0.07175,33.663,0.07175,33.663,False,0.051140143954515216,0.07856823266219229,125.0
2,18,0.0712,33.918,0.0712,33.918,False,0.050585697292284126,0.08617449664429527,125.0
2,19,0.07614,33.8,0.07614,33.8,False,0.05556563640395977,0.08265473527218484,125.0
2,20,0.07674,34.273,0.07674,34.273,False,0.05617048730821187,0.0967636092468308,125.0
2,21,0.07506,34.329,0.07506,34.329,False,0.054476904776305984,0.09843400447427293,125.0
2,22,0.07046,33.572,0.07046,33.572,False,0.049839714510373195,0.07585384041759888,125.0
2,23,0.06659,34.009,0.06659,34.009,False,0.04593842617794714,0.08888888888888889,125.0
2,24,0.07648,33.983,0.07648,33.983,False,0.05590838524970263,0.08811334824757633,125.0
2,25,0.07513,33.731,0.07513,33.731,False,0.054547470715135396,0.08059656972408655,125.0
2,26,0.08395,34.235,0.08395,34.235,False,0.06343877900764129,0.09563012677106633,125.0
